file_path,class,loc,interactivity_signals,estimated_effort_hours,notes
web/src/components/reservation-thread/adapters/ClientThreadAdapter.tsx,C,929,"react:useEffect,useState,useTransition | nav:useRouter | events:8 | jsx-nodes:75",0.00,heavy state (4 useState)
web/src/components/scroll-reveal.tsx,C,70,"react:useEffect | browser:IntersectionObserver,MutationObserver,document,matchMedia,window | jsx-nodes:1",0.00,"react-hooks=useEffect; browser=IntersectionObserver,MutationObserver,document,matchMedia,window"
web/src/components/shared/ThreadShell.tsx,C,746,react:useState | events:13 | jsx-nodes:40,0.00,react-hooks=useState
web/src/components/site-chrome/FocusOrderOverlay.tsx,C,183,"react:useEffect,useRef,useState | events:3 | browser:MutationObserver,cancelAnimationFrame,document,requestAnimationFrame,window | jsx-nodes:5",0.00,"react-hooks=useEffect,useRef,useState; browser=MutationObserver,cancelAnimationFrame,document,requestAnimationFrame,window"
web/src/components/site-chrome/SiteDarkModeSwitcher.tsx,C,94,"react:useEffect,useState | events:1 | browser:document,localStorage,window | jsx-nodes:2",0.00,"react-hooks=useEffect,useState; browser=document,localStorage,window"
web/src/components/talent/create-my-talent-profile-dialog.tsx,C,211,nav:useRouter | events:3 | jsx-nodes:29,0.00,heavy state (4 useState)
web/src/components/talent/media-gallery-drawer.tsx,C,1266,"custom-hooks:useSensor,useSensors | libs:@dnd-kit/core,@dnd-kit/sortable,@dnd-kit/utilities | events:3 | jsx-nodes:21",0.00,"client-only library: @dnd-kit/core,@dnd-kit/sortable,@dnd-kit/utilities"
web/src/components/talent/photo-cropper-dialog.tsx,C,431,events:10 | browser:document | jsx-nodes:33,0.00,heavy state (6 useState)
web/src/components/talent/save-state-pill.tsx,C,76,"react:useEffect,useRef,useState | events:2 | browser:document,window | jsx-nodes:5",0.00,"react-hooks=useEffect,useRef,useState; browser=document,window"
web/src/components/talent/start-free-workspace-dialog.tsx,C,231,nav:useRouter | events:5 | jsx-nodes:32,0.00,heavy state (5 useState)
web/src/components/talent/talent-bottom-tab-bar.tsx,C,70,"react:useEffect | nav:usePathname,useRouter | jsx-nodes:6",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/talent/talent-edit-panel.tsx,B,135,events:1 | jsx-nodes:16,5.35,static JSX wrapper with 1 small handler(s) (density 0.06)
web/src/components/talent/talent-profile-roadmap-ui.tsx,B,161,events:1 | jsx-nodes:18,5.61,static JSX wrapper with 1 small handler(s) (density 0.06)
web/src/components/talent/talent-status-banner.tsx,A,139,jsx-nodes:15,0.25,pure presentational
web/src/components/talent/workspace-not-available-screen.tsx,C,74,events:2 | jsx-nodes:9,0.00,events=2
web/src/components/talent-payouts/PayoutNudgeCard.tsx,A,121,jsx-nodes:10,0.25,pure presentational
web/src/components/thread-search/ThreadSearch.tsx,C,258,"react:useEffect,useRef,useState | events:6 | browser:window | jsx-nodes:25",0.00,"react-hooks=useEffect,useRef,useState; browser=window"
web/src/components/translation-center/translation-center-queue.tsx,C,276,"react:useEffect,useState,useTransition | nav:useRouter | libs:sonner | events:6 | jsx-nodes:52",0.00,client-only library: sonner
web/src/components/trust-badge.tsx,A,131,jsx-nodes:3,0.25,pure presentational
web/src/components/ui/avatar-upload-button.tsx,C,97,"react:useRef,useState,useTransition | events:2 | jsx-nodes:14",0.00,"react-hooks=useRef,useState,useTransition"
web/src/components/ui/command.tsx,A,94,jsx-nodes:20,0.25,pure presentational
web/src/components/ui/drawer.tsx,A,23,jsx-nodes:0,0.25,no JSX — pure module export
web/src/components/ui/filter-chips.tsx,C,73,events:1 | jsx-nodes:3,0.00,events=1
web/src/components/ui/help-tip.tsx,C,66,"react:useRef,useState | events:4 | jsx-nodes:5",0.00,"react-hooks=useRef,useState"
web/src/components/ui/info-tip.tsx,C,114,"react:useEffect,useRef,useState | events:5 | browser:document | jsx-nodes:8",0.00,"react-hooks=useEffect,useRef,useState; browser=document"
web/src/components/ui/inline-toolbar.tsx,A,24,jsx-nodes:1,0.25,pure presentational
web/src/components/ui/popover.tsx,A,31,jsx-nodes:4,0.25,pure presentational
web/src/components/ui/resizable-drawer.tsx,C,348,"react:useEffect,useRef,useState | events:12 | browser:window | jsx-nodes:40",0.00,heavy state (3 useState)
web/src/components/ui/sheet.tsx,A,138,jsx-nodes:22,0.25,pure presentational
web/src/components/ui/switch.tsx,A,34,jsx-nodes:4,0.25,pure presentational
web/src/components/web-vitals-reporter.tsx,C,31,next:useReportWebVitals | jsx-nodes:0,0.00,next-hooks=useReportWebVitals
web/src/hooks/use-admin-panel-state.ts,C,55,"nav:useRouter,useSearchParams | custom-hooks:useAdminPanelState | jsx-nodes:1",0.00,"nav-hooks=useRouter,useSearchParams; custom-hooks=useAdminPanelState"
web/src/hooks/use-inquiry-realtime.ts,C,92,react:useEffect | nav:useRouter | custom-hooks:useInquiryRealtime | jsx-nodes:1,0.00,navigation hook + state/effect — route-aware interactive shell
web/src/hooks/use-prefers-reduced-motion.ts,C,21,"react:useEffect,useState | custom-hooks:usePrefersReducedMotion | events:1 | browser:matchMedia,window | jsx-nodes:0",0.00,hook file — client by nature
web/src/i18n/use-dashboard-locale.ts,C,13,"react:useEffect,useState | custom-hooks:useDashboardLocale | browser:document | jsx-nodes:0",0.00,hook file — client by nature
web/src/i18n/use-t.ts,C,8,custom-hooks:useDashboardLocale | jsx-nodes:0,0.00,hook file — client by nature
web/src/lib/analytics/track-client.ts,C,36,"browser:document,window | jsx-nodes:0",0.00,"browser=document,window"
web/src/lib/site-admin/builder-node/carousel.tsx,C,93,react:useRef | events:3 | jsx-nodes:7,0.00,react-hooks=useRef
web/src/lib/site-admin/sections/anchor_nav/Editor.tsx,C,59,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/before_after/Editor.tsx,C,47,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/blank_section/Editor.tsx,C,29,events:1 | jsx-nodes:4,0.00,events=1
web/src/lib/site-admin/sections/blog_detail/Editor.tsx,C,43,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/blog_index/Editor.tsx,C,45,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/booking_widget/Editor.tsx,C,46,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/category_grid/Editor.tsx,C,264,events:16 | jsx-nodes:41,0.00,events=16
web/src/lib/site-admin/sections/code_embed/Editor.tsx,C,43,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/code_snippet/Editor.tsx,C,27,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/comparison_table/Editor.tsx,C,64,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/contact_form/Editor.tsx,C,54,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/content_tabs/Editor.tsx,C,48,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/cta_banner/Editor.tsx,C,278,events:12 | jsx-nodes:45,0.00,events=12
web/src/lib/site-admin/sections/destinations_mosaic/Editor.tsx,C,127,events:14 | jsx-nodes:33,0.00,events=14
web/src/lib/site-admin/sections/donation_form/Editor.tsx,C,29,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/editorial_split_hero/Editor.tsx,C,263,events:10 | jsx-nodes:48,0.00,events=10
web/src/lib/site-admin/sections/event_listing/Editor.tsx,C,27,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/faq_accordion/Editor.tsx,C,49,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/featured_talent/Editor.tsx,C,489,"react:useRef,useState | events:24 | jsx-nodes:96",0.00,heavy state (4 useState)
web/src/lib/site-admin/sections/gallery_strip/Editor.tsx,C,154,events:11 | jsx-nodes:32,0.00,events=11
web/src/lib/site-admin/sections/hero/Editor.tsx,C,591,react:useState | events:16 | jsx-nodes:84,0.00,react-hooks=useState
web/src/lib/site-admin/sections/hero_search/Editor.tsx,C,301,events:20 | jsx-nodes:74,0.00,events=20
web/src/lib/site-admin/sections/hero_split/Editor.tsx,C,44,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/image_copy_alternating/Editor.tsx,C,230,events:17 | jsx-nodes:53,0.00,events=17
web/src/lib/site-admin/sections/image_orbit/Editor.tsx,C,29,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/location_discovery/Editor.tsx,C,253,events:18 | jsx-nodes:56,0.00,events=18
web/src/lib/site-admin/sections/logo_cloud/Editor.tsx,C,29,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/lookbook/Editor.tsx,C,29,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/lottie/Editor.tsx,C,47,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/magazine_layout/Editor.tsx,C,50,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/map_overlay/Editor.tsx,C,30,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/marquee/Editor.tsx,C,51,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/masonry/Editor.tsx,C,42,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/press_strip/Editor.tsx,C,46,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/pricing_grid/Editor.tsx,C,48,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/process_steps/Editor.tsx,C,50,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/scroll_carousel/Editor.tsx,C,46,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/shared/AltTextField.tsx,C,131,"react:useState,useTransition | events:3 | jsx-nodes:13",0.00,"react-hooks=useState,useTransition"
web/src/lib/site-admin/sections/shared/BlueprintPicker.tsx,C,72,react:useState | events:1 | jsx-nodes:14,0.00,react-hooks=useState
web/src/lib/site-admin/sections/shared/LinkPicker.tsx,C,371,"react:useEffect,useState | events:6 | jsx-nodes:17",0.00,heavy state (6 useState)
web/src/lib/site-admin/sections/shared/LocalizedTextInput.tsx,C,194,react:useState | events:5 | jsx-nodes:17,0.00,react-hooks=useState
web/src/lib/site-admin/sections/shared/MediaPicker.tsx,C,374,"react:useEffect,useRef,useState | events:8 | browser:document | jsx-nodes:36",0.00,heavy state (7 useState)
web/src/lib/site-admin/sections/shared/PresentationPanel.tsx,B,97,events:1 | jsx-nodes:14,4.97,static JSX wrapper with 1 small handler(s) (density 0.07)
web/src/lib/site-admin/sections/shared/VariantPicker.tsx,C,547,react:useState | events:3 | jsx-nodes:128,0.00,react-hooks=useState
web/src/lib/site-admin/sections/shared/ZodSchemaForm.tsx,C,584,events:4 | jsx-nodes:23,0.00,events=4
web/src/lib/site-admin/sections/site_footer/Editor.tsx,C,44,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/site_header/Editor.tsx,C,62,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/site_header/EditorialSplitActions.tsx,C,264,"react:useEffect,useState | nav:usePathname | events:7 | browser:document,window | jsx-nodes:29",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/lib/site-admin/sections/split_screen/Editor.tsx,C,235,events:13 | jsx-nodes:44,0.00,events=13
web/src/lib/site-admin/sections/stats/Editor.tsx,C,48,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/sticky_scroll/Editor.tsx,C,51,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/site-admin/sections/talent_type_grid/Editor.tsx,C,373,events:26 | jsx-nodes:91,0.00,events=26
web/src/lib/site-admin/sections/team_grid/Editor.tsx,C,49,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/testimonials_trio/Editor.tsx,C,156,events:12 | jsx-nodes:42,0.00,events=12
web/src/lib/site-admin/sections/timeline/Editor.tsx,C,48,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/trust_strip/Editor.tsx,C,223,events:12 | jsx-nodes:38,0.00,events=12
web/src/lib/site-admin/sections/values_trio/Editor.tsx,C,48,events:2 | jsx-nodes:5,0.00,events=2
web/src/lib/site-admin/sections/video_reel/Editor.tsx,C,33,events:1 | jsx-nodes:2,0.00,events=1
web/src/lib/ui/a11y-icon-button.tsx,C,68,react-primitives:forwardRef | jsx-nodes:4,0.00,react-primitives=forwardRef
web/src/lib/ui/cancel-flow.tsx,C,367,react:useState | events:12 | jsx-nodes:40,0.00,heavy state (5 useState)
web/src/lib/ui/disabled-reason.tsx,A,68,jsx-nodes:1,0.25,pure presentational
web/src/lib/ui/hover-actions.tsx,A,68,jsx-nodes:1,0.25,pure presentational
web/src/lib/ui/plan-compare.tsx,B,320,events:1 | jsx-nodes:19,7.20,static JSX wrapper with 1 small handler(s) (density 0.05)
web/src/lib/ui/save-state-indicator.tsx,C,150,"react:useEffect,useState | events:1 | jsx-nodes:9",0.00,"react-hooks=useEffect,useState"
web/src/lib/ui/talent-status-chip.tsx,A,147,jsx-nodes:3,0.25,pure presentational
web/src/lib/ui/use-form-persistence.ts,C,127,"react:useEffect,useRef | custom-hooks:useFormPersistence | events:1 | browser:localStorage,window | jsx-nodes:1",0.00,"react-hooks=useEffect,useRef; custom-hooks=useFormPersistence; browser=localStorage,window"
web/src/lib/ui/use-optimistic-mutation.ts,C,102,"react:useRef,useState | jsx-nodes:9",0.00,heavy state (3 useState)
web/src/lib/ui/use-queued-router-refresh.ts,C,50,"react:useRef | nav:useRouter | custom-hooks:useQueuedRouterRefresh | browser:requestAnimationFrame,window | jsx-nodes:0",0.00,hook file — client by nature
web/src/lib/ui/use-relative-time.ts,C,51,"react:useEffect,useState | custom-hooks:useRelativeTime | jsx-nodes:1",0.00,"react-hooks=useEffect,useState; custom-hooks=useRelativeTime"
web/src/lib/ui/use-unsaved-changes-guard.ts,C,50,react:useEffect | custom-hooks:useUnsavedChangesGuard | browser:window | jsx-nodes:0,0.00,hook file — client by nature
